Id,SalePrice
2407,128040.234
2408,147037.95
2409,126697.14
2410,160758.56
2411,121134.75
2412,161721.6
2413,132692.05
2414,142261.14
2415,130201.48
2416,136440.89
2417,125574.94
2418,125928.01
2419,116546.03
2420,123077.71
2421,154721.45
2422,129984.85
2423,141507.84
2424,161912.97
2425,293758.62
2426,143108.14
2427,140677.4
2428,181260.56
2429,119048.734
2430,133950.58
2431,102933.87
2432,134959.02
2433,138622.73
2434,134342.75
2435,145703.9
2436,109886.5
2437,98476.18
2438,124448.66
2439,110144.13
2440,116899.766
2441,109764.54
2442,102748.875
2443,114993.02
2444,127783.3
2445,68331.695
2446,124458.766
2447,183201.0
2448,133382.75
2449,102968.336
2450,138356.2
2451,127085.97
2452,205833.11
2453,101698.72
2454,137875.19
2455,118935.01
2456,124233.37
2457,114744.37
2458,112814.15
2459,92894.86
2460,127556.17
2461,101616.95
2462,127612.555
2463,115171.62
2464,176893.92
2465,130557.305
2466,110757.516
2467,151270.05
2468,64890.074
2469,60683.562
2470,185094.14
2471,229677.75
2472,163669.78
2473,129198.555
2474,87879.86
2475,239552.17
2476,114821.16
2477,135181.73
2478,161056.83
2479,118243.586
2480,147383.98
2481,120578.66
2482,128885.76
2483,116651.21
2484,116614.9
2485,124387.055
2486,156565.12
2487,187606.9
2488,155518.5
2489,154806.78
2490,148006.95
2491,96640.26
2492,173450.94
2493,151000.56
2494,164069.28
2495,106570.89
2496,238740.2
2497,148751.56
2498,108383.86
2499,113785.414
2500,121884.05
2501,135404.03
2502,159946.23
2503,93416.64
2504,195668.38
2505,228377.28
2506,263708.22
2507,329084.6
2508,263144.53
2509,217358.64
2510,234397.7
2511,176639.61
2512,211916.3
2513,220591.12
2514,238652.62
2515,152645.39
2516,166764.12
2517,143372.97
2518,154875.62
2519,231652.95
2520,211735.55
2521,196824.14
2522,221966.34
2523,136831.33
2524,136694.89
2525,139264.48
2526,134112.88
2527,110867.96
2528,123836.79
2529,127920.836
2530,118564.42
2531,250714.8
2532,227001.61
2533,197625.27
2534,254242.3
2535,332371.66
2536,242486.75
2537,255880.1
2538,185426.6
2539,191906.0
2540,177789.56
2541,181611.45
2542,165277.98
2543,132067.16
2544,122627.56
2545,132856.94
2546,139345.77
2547,134921.5
2548,172353.39
2549,167239.6
2550,294019.94
2551,140630.75
2552,116717.84
2553,70693.59
2554,111908.49
2555,117410.06
2556,106683.58
2557,111983.13
2558,170570.12
2559,129868.63
2560,135640.92
2561,147140.88
2562,124719.02
2563,141955.89
2564,192886.38
2565,155086.0
2566,148519.95
2567,123375.69
2568,186751.4
2569,203149.6
2570,118066.25
2571,197781.8
2572,195039.44
2573,232659.86
2574,294064.22
2575,131770.62
2576,118418.164
2577,151643.03
2578,83843.79
2579,70269.62
2580,130530.88
2581,129329.25
2582,109583.91
2583,293038.88
2584,167160.2
2585,181561.28
2586,219680.52
2587,199309.5
2588,156851.86
2589,143636.7
2590,214499.28
2591,229720.0
2592,223986.56
2593,258732.39
2594,176497.64
2595,208371.36
2596,365344.66
2597,175010.53
2598,270587.28
2599,347342.94
2600,205717.73
2601,133649.4
2602,81613.47
2603,106653.79
2604,92538.46
2605,67982.91
2606,142888.84
2607,187959.31
2608,216245.62
2609,166513.31
2610,112971.76
2611,142801.44
2612,153275.48
2613,139383.69
2614,130109.0
2615,159104.38
2616,148657.3
2617,200661.92
2618,244034.9
2619,222180.56
2620,185041.02
2621,179997.44
2622,190112.47
2623,252460.02
2624,322220.75
2625,336371.62
2626,159607.58
2627,181727.75
2628,416590.06
2629,585109.25
2630,374601.1
2631,446246.1
2632,433484.88
2633,286910.53
2634,416573.4
2635,147744.81
2636,187602.47
2637,181846.6
2638,253323.61
2639,204345.95
2640,146014.89
2641,97716.664
2642,193547.12
2643,98996.945
2644,136425.62
2645,103294.125
2646,95473.44
2647,104876.516
2648,143286.1
2649,140936.17
2650,152660.92
2651,147323.7
2652,443143.62
2653,258811.83
2654,253736.39
2655,337044.88
2656,292758.94
2657,331121.03
2658,284503.88
2659,331824.12
2660,367942.6
2661,336247.38
2662,282978.9
2663,303046.75
2664,254606.12
2665,308471.8
2666,272909.78
2667,175551.97
2668,185005.77
2669,182485.69
2670,318201.78
2671,185835.52
2672,194448.92
2673,210911.95
2674,202280.75
2675,177992.19
2676,187834.67
2677,205956.05
2678,266293.75
2679,279744.3
2680,298710.9
2681,401230.8
2682,334394.88
2683,504138.84
2684,318396.0
2685,359001.5
2686,266437.47
2687,325955.72
2688,249390.31
2689,229436.92
2690,448501.47
2691,179554.55
2692,136390.88
2693,205443.64
2694,151408.6
2695,194016.66
2696,182654.39
2697,184434.69
2698,196647.3
2699,172005.06
2700,154354.72
2701,159231.4
2702,108080.805
2703,146242.7
2704,143977.06
2705,121862.28
2706,116511.99
2707,126826.484
2708,142446.27
2709,115324.59
2710,130566.836
2711,302894.28
2712,380598.6
2713,176313.36
2714,156331.58
2715,160139.78
2716,146196.12
2717,178552.14
2718,232520.94
2719,152463.5
2720,178717.66
2721,137008.77
2722,157453.94
2723,151787.77
2724,132927.44
2725,135733.25
2726,140533.56
2727,181002.47
2728,161327.56
2729,155350.34
2730,146949.14
2731,128584.83
2732,118444.75
2733,155742.72
2734,172259.55
2735,131989.83
2736,135192.81
2737,122988.59
2738,132993.3
2739,160886.52
2740,136826.83
2741,145004.38
2742,148217.83
2743,150481.94
2744,154252.64
2745,142045.11
2746,144766.48
2747,136949.98
2748,122708.89
2749,144075.25
2750,133575.64
2751,141189.84
2752,232566.14
2753,159701.58
2754,263774.78
2755,119485.82
2756,102816.99
2757,72131.51
2758,77965.12
2759,149620.05
2760,132146.25
2761,140461.53
2762,143762.14
2763,213406.34
2764,170386.38
2765,295664.1
2766,143217.88
2767,83273.44
2768,124552.41
2769,123813.92
2770,163045.73
2771,115821.16
2772,118649.016
2773,153764.81
2774,130509.25
2775,117736.93
2776,136563.05
2777,149100.55
2778,128809.5
2779,120496.56
2780,100442.02
2781,89494.67
2782,84826.09
2783,101473.61
2784,123021.73
2785,119886.79
2786,74186.54
2787,118064.77
2788,74956.13
2789,178700.11
2790,86886.305
2791,112053.81
2792,73183.99
2793,172866.39
2794,92081.266
2795,105028.08
2796,107335.36
2797,230308.44
2798,117467.13
2799,100437.33
2800,72374.03
2801,105170.734
2802,140222.38
2803,174382.25
2804,156697.56
2805,105345.95
2806,73133.93
2807,170521.19
2808,153295.19
2809,135684.75
2810,138497.48
2811,141762.17
2812,143954.22
2813,175714.44
2814,174233.39
2815,119255.59
2816,233141.73
2817,143539.84
2818,137807.64
2819,170783.66
2820,135785.39
2821,104012.48
2822,206298.89
2823,388798.25
2824,184344.58
2825,168632.56
2826,134546.94
2827,135040.89
2828,233801.25
2829,180925.4
2830,247702.72
2831,187160.86
2832,247300.8
2833,288130.28
2834,218181.6
2835,211540.05
2836,190064.36
2837,170009.12
2838,148578.06
2839,183519.23
2840,197517.2
2841,204734.5
2842,223736.84
2843,145578.16
2844,154303.5
2845,116277.87
2846,208364.67
2847,190851.03
2848,238416.12
2849,216251.0
2850,302656.56
2851,226973.45
2852,255928.23
2853,240649.38
2854,137261.3
2855,202201.67
2856,207196.22
2857,191718.42
2858,212305.2
2859,126269.42
2860,125806.4
2861,132437.36
2862,193228.16
2863,132699.88
2864,241939.39
2865,146668.34
2866,162567.89
2867,89438.75
2868,96751.38
2869,113132.06
2870,138755.6
2871,105281.32
2872,47518.105
2873,120574.414
2874,145696.22
2875,118884.01
2876,169118.11
2877,128844.57
2878,182538.58
2879,137975.22
2880,98534.68
2881,163583.9
2882,164363.1
2883,177156.19
2884,213267.84
2885,189309.12
2886,229035.34
2887,102011.08
2888,127775.0
2889,58662.844
2890,80451.7
2891,127813.08
2892,78530.04
2893,113497.69
2894,74809.4
2895,304364.75
2896,277625.16
2897,221255.84
2898,142852.56
2899,230539.95
2900,158682.0
2901,247890.88
2902,178469.64
2903,391136.53
2904,382395.8
2905,101584.48
2906,205918.9
2907,118641.836
2908,136928.69
2909,146447.98
2910,92615.21
2911,81613.47
2912,146466.2
2913,95865.07
2914,76531.125
2915,83280.3
2916,88001.266
2917,173086.94
2918,134480.27
2919,250467.22
